,pred_Y,pred_Y_ratio,raw_Y,raw_lag,target_Y_ratio,cost,revenue,profit,benchmark_profit
365,2013.0454587936401,-0.3287611,2294,2999.0,-0.235,4026.0909175872803,6039.13637638092,2013.0454587936401,884.0
366,2483.974878489971,-0.00041252375,1951,2485.0,-0.215,4967.949756979942,5853.0,885.0502430200577,883.0
367,2579.4264240264893,0.124423,2236,2294.0,-0.025,5158.8528480529785,6708.0,1549.1471519470215,2120.0
368,2213.631896018982,0.13461399,2368,1951.0,0.214,4427.263792037964,6640.895688056946,2213.631896018982,1951.0
369,2935.208469390869,0.3127051,3272,2236.0,0.463,5870.416938781738,8805.625408172607,2935.208469390869,2236.0
370,3045.5800018310547,0.2861402,4098,2368.0,0.731,6091.160003662109,9136.740005493164,3045.5800018310547,2368.0
371,3043.7028789520264,-0.06977296,4521,3272.0,0.382,6087.405757904053,9131.10863685608,3043.7028789520264,3272.0
372,2937.704477906227,-0.28313702,3425,4098.0,-0.164,5875.408955812454,8813.113433718681,2937.704477906227,2079.0
373,2652.909232378006,-0.413203,2376,4521.0,-0.474,5305.818464756012,7128.0,1822.181535243988,-1914.0
374,3442.099669575691,0.004992634,3598,3425.0,0.051,6884.199339151382,10326.299008727074,3442.099669575691,3425.0
375,1862.3447856903076,-0.21618485,2177,2376.0,-0.084,3724.6895713806152,5587.034357070923,1862.3447856903076,1779.0
376,3141.0791841745377,-0.126993,4097,3598.0,0.139,6282.158368349075,9423.237552523613,3141.0791841745377,3598.0
377,2793.603273153305,0.28323528,3214,2177.0,0.476,5587.20654630661,8380.809819459915,2793.603273153305,2177.0
378,2849.8733344078064,-0.30439997,2493,4097.0,-0.392,5699.746668815613,7479.0,1779.2533311843872,-715.0
379,2562.5435950756073,-0.20269334,2311,3214.0,-0.281,5125.087190151215,6933.0,1807.9128098487854,505.0
380,2539.500530719757,0.01865238,2298,2493.0,-0.078,5079.001061439514,6894.0,1814.9989385604858,1908.0
381,3162.9238847494125,0.3686386,2935,2311.0,0.27,6325.847769498825,8805.0,2479.152230501175,2311.0
382,2561.9256756305695,0.11485019,3376,2298.0,0.469,5123.851351261139,7685.777026891708,2561.9256756305695,2298.0
383,2260.029716491699,-0.22997284,3292,2935.0,0.122,4520.059432983398,6780.089149475098,2260.029716491699,2935.0
384,2835.1718435287476,-0.16019791,3163,3376.0,-0.063,5670.343687057495,8505.515530586243,2835.1718435287476,2737.0
385,1739.0632905960083,-0.47173047,1301,3292.0,-0.605,3478.1265811920166,3903.0,424.8734188079834,-2681.0
386,1923.3292309045792,-0.3919288,1977,3163.0,-0.375,3846.6584618091583,5769.9876927137375,1923.3292309045792,-395.0
387,2530.1302329301834,0.94475806,2432,1301.0,0.869,5060.260465860367,7296.0,2235.739534139633,1301.0
388,2662.656770467758,0.34681684,4339,1977.0,1.195,5325.313540935516,7987.9703114032745,2662.656770467758,1977.0
389,2123.673858642578,-0.12677884,4270,2432.0,0.756,4247.347717285156,6371.021575927734,2123.673858642578,2432.0
390,3300.6891421079636,-0.23929727,4075,4339.0,-0.061,6601.378284215927,9902.06742632389,3300.6891421079636,3547.0
391,3599.008057117462,-0.15714097,3456,4270.0,-0.191,7198.016114234924,10368.0,3169.9838857650757,1828.0
392,3156.182762980461,-0.22547662,4023,4075.0,-0.013,6312.365525960922,9468.548288941383,3156.182762980461,3919.0
393,3080.842918395996,-0.1085524,3243,3456.0,-0.062,6161.685836791992,9242.528755187988,3080.842918395996,2817.0
394,3476.5132872462273,-0.1358406,3624,4023.0,-0.099,6953.0265744924545,10429.539861738682,3476.5132872462273,2826.0
395,4045.8174422979355,0.24755391,4509,3243.0,0.39,8091.634884595871,12137.452326893806,4045.8174422979355,3243.0
396,4226.55131149292,0.16626695,4579,3624.0,0.264,8453.10262298584,12679.65393447876,4226.55131149292,3624.0
397,2947.3951320648193,-0.34633064,3761,4509.0,-0.166,5894.790264129639,8842.185396194458,2947.3951320648193,2265.0
398,4025.9710736870766,-0.120775044,4151,4579.0,-0.093,8051.942147374153,12077.91322106123,4025.9710736870766,3295.0
399,2405.3487845659256,-0.36044967,2832,3761.0,-0.247,4810.697569131851,7216.046353697777,2405.3487845659256,974.0
400,2951.949219584465,-0.2888583,2947,4151.0,-0.29,5903.89843916893,8841.0,2937.10156083107,539.0
401,3365.93678855896,0.188537,3784,2832.0,0.336,6731.87357711792,10097.81036567688,3365.93678855896,2832.0
402,3730.130619287491,0.2657382,4375,2947.0,0.485,7460.261238574982,11190.391857862473,3730.130619287491,2947.0
403,2261.004379272461,-0.402483,2802,3784.0,-0.26,4522.008758544922,6783.013137817383,2261.004379272461,838.0
404,3651.8343538045883,-0.165295,3830,4375.0,-0.125,7303.668707609177,10955.503061413765,3651.8343538045883,2740.0
405,3430.6737248897552,0.22436607,3831,2802.0,0.367,6861.3474497795105,10292.021174669266,3430.6737248897552,2802.0
406,2018.9618051052094,-0.47285593,2169,3830.0,-0.434,4037.9236102104187,6056.885415315628,2018.9618051052094,-1153.0
407,2852.1855940818787,-0.2554984,1529,3831.0,-0.601,5704.371188163757,4587.0,-1117.3711881637573,-3075.0
408,3083.888891816139,0.42180216,3422,2169.0,0.578,6167.777783632278,9251.666675448418,3083.888891816139,2169.0
409,2704.5535576343536,0.7688382,3922,1529.0,1.565,5409.107115268707,8113.660672903061,2704.5535576343536,1529.0
410,3322.7904052734375,-0.0289917,4169,3422.0,0.218,6645.580810546875,9968.371215820312,3322.7904052734375,3422.0
411,2360.534375190735,-0.39812994,3005,3922.0,-0.234,4721.06875038147,7081.603125572205,2360.534375190735,1171.0
412,3556.8161870241165,-0.14684188,4154,4169.0,-0.004,7113.632374048233,10670.44856107235,3556.8161870241165,4124.0
413,3036.3951021432877,0.010447651,4318,3005.0,0.437,6072.790204286575,9109.185306429863,3036.3951021432877,3005.0
414,2697.7623311281204,-0.35056275,2689,4154.0,-0.353,5395.524662256241,8067.0,2671.475337743759,-241.0
415,3399.8611990213394,-0.21263057,3129,4318.0,-0.275,6799.722398042679,9387.0,2587.277601957321,751.0
416,3584.9022953510284,0.33317304,3777,2689.0,0.405,7169.804590702057,10754.706886053085,3584.9022953510284,2689.0
417,3886.4965846538544,0.24208897,4773,3129.0,0.525,7772.993169307709,11659.489753961563,3886.4965846538544,3129.0
418,4074.288419365883,0.0787102,5062,3777.0,0.34,8148.576838731766,12222.865258097649,4074.288419365883,3777.0
419,2742.964000940323,-0.42531657,3487,4773.0,-0.269,5485.928001880646,8228.892002820969,2742.964000940323,915.0
420,4174.4422117471695,-0.17533737,2732,5062.0,-0.46,8348.884423494339,8196.0,-152.884423494339,-1928.0
421,3375.0703414678574,-0.032099128,3389,3487.0,-0.028,6750.140682935715,10125.211024403572,3375.0703414678574,3193.0
422,3466.332344055176,0.26878935,4322,2732.0,0.582,6932.664688110352,10398.997032165527,3466.332344055176,2732.0
423,3694.5021854639053,0.09014526,4363,3389.0,0.287,7389.004370927811,11083.506556391716,3694.5021854639053,3389.0
424,2672.3568346500397,-0.38168514,1834,4322.0,-0.576,5344.713669300079,5502.0,157.28633069992065,-3142.0
425,4869.318369984627,0.11604819,4990,4363.0,0.144,9738.636739969254,14607.95510995388,4869.318369984627,4363.0
426,3690.7296323776245,1.0123935,3194,1834.0,0.742,7381.459264755249,9582.0,2200.540735244751,1834.0
427,4318.046274781227,-0.13466007,4066,4990.0,-0.185,8636.092549562454,12198.0,3561.907450437546,2218.0
428,3474.0574781894684,0.087682396,3423,3194.0,0.072,6948.114956378937,10269.0,3320.8850436210632,3194.0
429,3267.468675017357,-0.19639236,3333,4066.0,-0.18,6534.937350034714,9802.40602505207,3267.468675017357,1867.0
430,3562.134783267975,0.04064706,3956,3423.0,0.156,7124.26956653595,10686.404349803925,3562.134783267975,3423.0
431,4377.078756451607,0.31325492,4916,3333.0,0.475,8754.157512903214,13131.23626935482,4377.078756451607,3333.0
432,4466.072909355164,0.1289365,5382,3956.0,0.36,8932.145818710327,13398.21872806549,4466.072909355164,3956.0
433,3601.0248761177063,-0.26748884,4569,4916.0,-0.071,7202.049752235413,10803.074628353119,3601.0248761177063,3875.0
434,4294.027806401253,-0.20215017,4118,5382.0,-0.235,8588.055612802505,12354.0,3765.9443871974945,1590.0
435,4925.607261300087,0.0780493,4911,4569.0,0.075,9851.214522600174,14733.0,4881.785477399826,4569.0
436,5006.718592643738,0.2158131,5298,4118.0,0.287,10013.437185287476,15020.155777931213,5006.718592643738,4118.0
437,5077.281034827232,0.033858865,5847,4911.0,0.191,10154.562069654465,15231.843104481697,5077.281034827232,4911.0
438,5268.08785879612,-0.0056459308,6312,5298.0,0.191,10536.17571759224,15804.263576388359,5268.08785879612,5298.0
439,5402.156264662743,-0.07608068,6192,5847.0,0.059,10804.312529325485,16206.468793988228,5402.156264662743,5847.0
440,3766.686884880066,-0.40324986,4378,6312.0,-0.306,7533.373769760132,11300.060654640198,3766.686884880066,510.0
441,5195.710172653198,-0.16089952,7836,6192.0,0.266,10391.420345306396,15587.130517959595,5195.710172653198,6192.0
442,3042.9602189064026,-0.30494285,5892,4378.0,0.346,6085.920437812805,9128.880656719208,3042.9602189064026,4378.0
443,7377.910264492035,-0.05845964,6153,7836.0,-0.215,14755.82052898407,18459.0,3703.17947101593,2787.0
444,5141.943341732025,-0.12730086,6093,5892.0,0.034,10283.88668346405,15425.830025196075,5141.943341732025,5892.0
445,4598.814092874527,-0.25258994,6230,6153.0,0.013,9197.628185749054,13796.442278623581,4598.814092874527,6153.0
446,5509.524225354195,-0.09576166,6871,6093.0,0.128,11019.04845070839,16528.572676062584,5509.524225354195,6093.0
447,5183.2345950603485,-0.16802013,8362,6230.0,0.342,10366.469190120697,15549.703785181046,5183.2345950603485,6230.0
448,4256.257146954536,-0.38054764,3372,6871.0,-0.509,8512.514293909073,10116.0,1603.4857060909271,-3626.0
449,4545.261913537979,-0.45643842,4996,8362.0,-0.403,9090.523827075958,13635.785740613937,4545.261913537979,-1736.0
450,6539.248251914978,0.93927884,5558,3372.0,0.648,13078.496503829956,16674.0,3595.503496170044,3372.0
451,4707.785998344421,-0.05768895,5102,4996.0,0.021,9415.571996688843,14123.357995033264,4707.785998344421,4996.0
452,6580.948374509811,0.18404976,5698,5558.0,0.025,13161.896749019623,17094.0,3932.103250980377,5558.0
453,5358.183579444885,0.050212353,6133,5102.0,0.202,10716.36715888977,16074.550738334656,5358.183579444885,5102.0
454,4381.351694941521,-0.23107201,5459,5698.0,-0.042,8762.703389883041,13144.055084824562,4381.351694941521,4981.0
455,5168.320070266724,-0.15729332,6235,6133.0,0.017,10336.640140533447,15504.96021080017,5168.320070266724,6133.0
456,4976.575993537903,-0.08837223,6041,5459.0,0.107,9953.151987075806,14929.727980613708,4976.575993537903,5459.0
457,5789.53269392252,-0.07144624,5936,6235.0,-0.048,11579.06538784504,17368.59808176756,5789.53269392252,5338.0
458,6028.286229789257,-0.0021045804,6772,6041.0,0.121,12056.572459578514,18084.85868936777,6028.286229789257,6041.0
459,6367.935119628906,0.07276532,6436,5936.0,0.084,12735.870239257812,19103.80535888672,6367.935119628906,5936.0
460,6072.664075374603,-0.10326874,6457,6772.0,-0.047,12145.328150749207,18217.99222612381,6072.664075374603,5827.0
461,6314.423426866531,-0.018890083,6460,6436.0,0.004,12628.846853733063,18943.270280599594,6314.423426866531,6436.0
462,6396.6951597929,-0.009339452,6857,6457.0,0.062,12793.3903195858,19190.0854793787,6396.6951597929,6457.0
463,6828.090119361877,0.056979835,5169,6460.0,-0.2,13656.180238723755,15507.0,1850.8197612762451,2587.0
464,6896.873654842377,0.005815059,5585,6857.0,-0.186,13793.747309684753,16755.0,2961.2526903152466,3041.0
465,6301.842150449753,0.21916085,5918,5169.0,0.145,12603.684300899506,17754.0,5150.315699100494,5169.0
466,5511.698526144028,-0.013124704,4862,5585.0,-0.129,11023.397052288055,14586.0,3562.6029477119446,3416.0
467,6318.3764526844025,0.067653984,5409,5918.0,-0.086,12636.752905368805,16227.0,3590.247094631195,4391.0
468,6395.584364891052,0.31542248,6398,4862.0,0.316,12791.168729782104,19186.753094673157,6395.584364891052,4862.0
469,6527.459890365601,0.20677757,7460,5409.0,0.379,13054.919780731201,19582.3796710968,6527.459890365601,5409.0
470,6928.868902683258,0.082974195,7132,6398.0,0.115,13857.737805366516,20786.606708049774,6928.868902683258,6398.0
471,6455.595098733902,-0.13463873,6370,7460.0,-0.146,12911.190197467804,19110.0,6198.809802532196,4190.0
472,6981.515334606171,-0.021099925,6691,7132.0,-0.062,13963.030669212341,20073.0,6109.969330787659,5809.0
473,5544.782193303108,-0.12954754,4367,6370.0,-0.314,11089.564386606216,13101.0,2011.4356133937836,361.0
474,6304.32962757349,-0.057789624,6565,6691.0,-0.019,12608.65925514698,18912.98888272047,6304.32962757349,6313.0
475,5419.964188575745,0.2411184,7290,4367.0,0.669,10839.92837715149,16259.892565727234,5419.964188575745,4367.0
476,6124.963228106499,-0.06702769,6624,6565.0,0.009,12249.926456212997,18374.889684319496,6124.963228106499,6565.0
477,4285.003963708878,-0.41220796,1027,7290.0,-0.859,8570.007927417755,3081.0,-5489.007927417755,-11499.0
478,4832.021221160889,-0.2705282,3214,6624.0,-0.515,9664.042442321777,9642.0,-22.042442321777344,-3606.0
479,3896.2226796150208,2.7937903,5633,1027.0,4.485,7792.4453592300415,11688.668038845062,3896.2226796150208,1027.0
480,4985.305181503296,0.5511218,6196,3214.0,0.928,9970.610363006592,14955.915544509888,4985.305181503296,3214.0
481,4885.499746084213,-0.1327002,5026,5633.0,-0.108,9770.999492168427,14656.49923825264,4885.499746084213,3812.0
482,5935.905410051346,-0.041977823,6233,6196.0,0.006,11871.810820102692,17807.716230154037,5935.905410051346,6196.0
483,4794.9417843818665,-0.045972586,4220,5026.0,-0.16,9589.883568763733,12660.0,3070.116431236267,2608.0
484,6244.897420406342,0.0019087493,6304,6233.0,0.011,12489.794840812683,18734.692261219025,6244.897420406342,6233.0
485,4921.162447929382,0.1661523,5572,4220.0,0.32,9842.324895858765,14763.487343788147,4921.162447929382,4220.0
486,5811.587173461914,-0.07811117,5740,6304.0,-0.089,11623.174346923828,17220.0,5596.825653076172,4612.0
487,5214.678554058075,-0.06412804,6169,5572.0,0.107,10429.35710811615,15644.035662174225,5214.678554058075,5572.0
488,4936.850326061249,-0.13992155,6421,5740.0,0.119,9873.700652122498,14810.550978183746,4936.850326061249,5740.0
489,6152.746142625809,-0.0026347637,6296,6169.0,0.021,12305.492285251617,18458.238427877426,6152.746142625809,6169.0
490,5324.154078006744,-0.17082167,6883,6421.0,0.072,10648.308156013489,15972.462234020233,5324.154078006744,6421.0
491,4937.900821685791,-0.21570826,6359,6296.0,0.01,9875.801643371582,14813.702465057373,4937.900821685791,6296.0
492,5919.4662528038025,-0.13998747,6273,6883.0,-0.089,11838.932505607605,17758.398758411407,5919.4662528038025,5053.0
493,5608.885688900948,-0.11796105,5728,6359.0,-0.099,11217.771377801895,16826.657066702843,5608.885688900948,4466.0
494,5402.612545609474,-0.13875139,4717,6273.0,-0.248,10805.225091218948,14151.0,3345.7749087810516,1605.0
495,5713.495307922363,-0.0025322437,6572,5728.0,0.147,11426.990615844727,17140.48592376709,5713.495307922363,5728.0
496,5815.765413761139,0.23293737,7030,4717.0,0.49,11631.530827522278,17447.296241283417,5815.765413761139,4717.0
497,6492.713955879211,-0.0120642185,7429,6572.0,0.13,12985.427911758423,19478.141867637634,6492.713955879211,6572.0
498,6627.602315545082,-0.05724007,6118,7030.0,-0.13,13255.204631090164,18354.0,5098.795368909836,4294.0
499,5690.927745342255,-0.23395777,2843,7429.0,-0.617,11381.85549068451,8529.0,-2852.8554906845093,-6329.0
500,5237.2206354141235,-0.14396524,5115,6118.0,-0.164,10474.441270828247,15345.0,4870.558729171753,3109.0
501,4714.02577316761,0.6581167,7424,2843.0,1.611,9428.05154633522,14142.07731950283,4714.02577316761,2843.0
502,5937.830312848091,0.16086617,7384,5115.0,0.444,11875.660625696182,17813.490938544273,5937.830312848091,5115.0
503,6950.590133666992,-0.06376749,7639,7424.0,0.029,13901.180267333984,20851.770401000977,6950.590133666992,7424.0
504,7107.9250502586365,-0.037388265,8294,7384.0,0.123,14215.850100517273,21323.77515077591,7107.9250502586365,7384.0
505,7398.414438486099,-0.03149438,7129,7639.0,-0.067,14796.828876972198,21387.0,6590.1711230278015,6109.0
506,6081.386836051941,-0.26677275,4359,8294.0,-0.474,12162.773672103882,13077.0,914.2263278961182,-3511.0
507,5956.18348133564,-0.16451347,6073,7129.0,-0.148,11912.36696267128,17868.55044400692,5956.18348133564,3961.0
508,5367.003368854523,0.23124653,5260,4359.0,0.207,10734.006737709045,15780.0,5045.993262290955,4359.0
509,5848.832916140556,-0.036912084,6770,6073.0,0.115,11697.665832281113,17546.49874842167,5848.832916140556,6073.0
510,6036.881055831909,0.14769602,6734,5260.0,0.28,12073.762111663818,18110.643167495728,6036.881055831909,5260.0
511,6303.914279937744,-0.06884575,6536,6770.0,-0.035,12607.828559875488,18911.742839813232,6303.914279937744,6068.0
512,6359.636645317078,-0.055593014,6591,6734.0,-0.021,12719.273290634155,19078.909935951233,6359.636645317078,6305.0
513,6310.930281639099,-0.03443539,6043,6536.0,-0.075,12621.860563278198,18129.0,5507.139436721802,5057.0
514,6299.3026034832,-0.044256926,5743,6591.0,-0.129,12598.6052069664,17229.0,4630.3947930336,4047.0
515,5816.401763558388,-0.03749764,6855,6043.0,0.134,11632.803527116776,17449.205290675163,5816.401763558388,6043.0
516,6600.1408714056015,0.1492497,7338,5743.0,0.278,13200.281742811203,19800.422614216805,6600.1408714056015,5743.0
517,5530.599344372749,-0.19320214,4127,6855.0,-0.398,11061.198688745499,12381.0,1319.8013112545013,-1329.0
518,6955.992845892906,-0.052058756,8120,7338.0,0.107,13911.985691785812,20867.97853767872,6955.992845892906,7338.0
519,5544.238373041153,0.3434065,7641,4127.0,0.851,11088.476746082306,16632.71511912346,5544.238373041153,4127.0
520,7724.848048686981,-0.048664033,6998,8120.0,-0.138,15449.696097373962,20994.0,5544.303902626038,4754.0
521,6565.918264210224,-0.14069909,7001,7641.0,-0.084,13131.836528420448,19697.754792630672,6565.918264210224,5721.0
522,6914.112257838249,-0.011987388,7055,6998.0,0.008,13828.224515676498,20742.336773514748,6914.112257838249,6998.0
523,6728.21405595541,-0.038963854,7494,7001.0,0.07,13456.42811191082,20184.64216786623,6728.21405595541,7001.0
524,6976.529326438904,-0.011122704,7736,7055.0,0.097,13953.058652877808,20929.58797931671,6976.529326438904,7055.0
525,7443.686725974083,-0.0067138076,7498,7494.0,0.001,14887.373451948166,22331.06017792225,7443.686725974083,7494.0
526,7607.847895622253,-0.01656568,6598,7736.0,-0.147,15215.695791244507,19794.0,4578.304208755493,4322.0
527,6744.525280952454,-0.10049009,6664,7498.0,-0.111,13489.050561904907,19992.0,6502.949438095093,4996.0
528,5513.889840841293,-0.1643089,4972,6598.0,-0.246,11027.779681682587,14916.0,3888.2203183174133,1720.0
