,pred_Y,pred_Y_ratio,raw_Y,raw_lag,target_Y_ratio,cost,revenue,profit,benchmark_profit
365,2103.0128704309464,-0.29876193,2294,2999.0,-0.235,4206.025740861893,6309.038611292839,2103.0128704309464,884.0
366,2353.6523258686066,-0.0528562,1951,2485.0,-0.215,4707.304651737213,5853.0,1145.6953482627869,883.0
367,2341.272445678711,0.020606987,2236,2294.0,-0.025,4682.544891357422,6708.0,2025.4551086425781,2120.0
368,2045.0005444288254,0.048180725,2368,1951.0,0.214,4090.0010888576508,6135.001633286476,2045.0005444288254,1951.0
369,3051.96223115921,0.3649205,3272,2236.0,0.463,6103.92446231842,9155.88669347763,3051.96223115921,2236.0
370,2934.7756271362305,0.2393478,4098,2368.0,0.731,5869.551254272461,8804.326881408691,2934.7756271362305,2368.0
371,3109.141646385193,-0.049773328,4521,3272.0,0.382,6218.283292770386,9327.424939155579,3109.141646385193,3272.0
372,2931.5432678461075,-0.2846405,3425,4098.0,-0.164,5863.086535692215,8794.629803538322,2931.5432678461075,2079.0
373,2375.920503616333,-0.4744701,2376,4521.0,-0.474,4751.841007232666,7127.761510848999,2375.920503616333,-1914.0
374,3500.3473967313766,0.02199923,3598,3425.0,0.051,7000.694793462753,10501.04219019413,3500.3473967313766,3425.0
375,1821.445737361908,-0.23339827,2177,2376.0,-0.084,3642.891474723816,5464.337212085724,1821.445737361908,1779.0
376,3211.3028675317764,-0.10747556,4097,3598.0,0.139,6422.605735063553,9633.90860259533,3211.3028675317764,3598.0
377,2730.870095849037,0.254419,3214,2177.0,0.476,5461.740191698074,8192.610287547112,2730.870095849037,2177.0
378,2759.0677232146263,-0.3265639,2493,4097.0,-0.392,5518.135446429253,7479.0,1960.8645535707474,-715.0
379,2602.545186519623,-0.19024728,2311,3214.0,-0.281,5205.090373039246,6933.0,1727.9096269607544,505.0
380,2407.062818169594,-0.03447138,2298,2493.0,-0.078,4814.125636339188,6894.0,2079.8743636608124,1908.0
381,3197.87839448452,0.3837639,2935,2311.0,0.27,6395.75678896904,8805.0,2409.24321103096,2311.0
382,2520.2107393741608,0.09669749,3376,2298.0,0.469,5040.4214787483215,7560.632218122482,2520.2107393741608,2298.0
383,2278.118124604225,-0.22380981,3292,2935.0,0.122,4556.23624920845,6834.3543738126755,2278.118124604225,2935.0
384,2967.6422691345215,-0.12095903,3163,3376.0,-0.063,5935.284538269043,8902.926807403564,2967.6422691345215,2737.0
385,1599.8007488250732,-0.5140338,1301,3292.0,-0.605,3199.6014976501465,3903.0,703.3985023498535,-2681.0
386,1813.0302404761314,-0.42680043,1977,3163.0,-0.375,3626.060480952263,5439.090721428394,1813.0302404761314,-395.0
387,2708.8160212039948,1.082103,2432,1301.0,0.869,5417.6320424079895,7296.0,1878.3679575920105,1301.0
388,2707.677395939827,0.36958897,4339,1977.0,1.195,5415.354791879654,8123.032187819481,2707.677395939827,1977.0
389,2177.719169616699,-0.10455628,4270,2432.0,0.756,4355.438339233398,6533.157508850098,2177.719169616699,2432.0
390,3154.6112699508667,-0.27296355,4075,4339.0,-0.061,6309.222539901733,9463.8338098526,3154.6112699508667,3547.0
391,3675.687636733055,-0.13918322,3456,4270.0,-0.191,7351.37527346611,10368.0,3016.6247265338898,1828.0
392,3114.350003004074,-0.23574232,4023,4075.0,-0.013,6228.700006008148,9343.050009012222,3114.350003004074,3919.0
393,3067.7763290405273,-0.11233322,3243,3456.0,-0.062,6135.552658081055,9203.328987121582,3067.7763290405273,2817.0
394,3512.323209285736,-0.1269393,3624,4023.0,-0.099,7024.646418571472,10536.969627857208,3512.323209285736,2826.0
395,3886.2709325551987,0.1983567,4509,3243.0,0.39,7772.541865110397,11658.812797665596,3886.2709325551987,3243.0
396,4114.813362121582,0.13543409,4579,3624.0,0.264,8229.626724243164,12344.440086364746,4114.813362121582,3624.0
397,3000.109734892845,-0.3346397,3761,4509.0,-0.166,6000.21946978569,9000.329204678535,3000.109734892845,2265.0
398,3891.888096690178,-0.15005723,4151,4579.0,-0.093,7783.776193380356,11675.664290070534,3891.888096690178,3295.0
399,2253.9969919919968,-0.4006921,2832,3761.0,-0.247,4507.9939839839935,6761.99097597599,2253.9969919919968,974.0
400,2847.831395983696,-0.31394088,2947,4151.0,-0.29,5695.662791967392,8543.494187951088,2847.831395983696,539.0
401,3242.729072570801,0.14503148,3784,2832.0,0.336,6485.458145141602,9728.187217712402,3242.729072570801,2832.0
402,3564.8681769371033,0.20966001,4375,2947.0,0.485,7129.7363538742065,10694.60453081131,3564.8681769371033,2947.0
403,2268.0050387382507,-0.40063292,2802,3784.0,-0.26,4536.0100774765015,6804.015116214752,2268.0050387382507,838.0
404,3685.7811734080315,-0.15753573,3830,4375.0,-0.125,7371.562346816063,11057.343520224094,3685.7811734080315,2740.0
405,3163.545704126358,0.12903135,3831,2802.0,0.367,6327.091408252716,9490.637112379074,3163.545704126358,2802.0
406,1803.5234832763672,-0.52910614,2169,3830.0,-0.434,3607.0469665527344,5410.570449829102,1803.5234832763672,-1153.0
407,2696.8773876428604,-0.29603827,1529,3831.0,-0.601,5393.754775285721,4587.0,-806.7547752857208,-3075.0
408,3605.9679815769196,0.6625025,3422,2169.0,0.578,7211.935963153839,10266.0,3054.064036846161,2169.0
409,2945.1664110422134,0.9262043,3922,1529.0,1.565,5890.332822084427,8835.49923312664,2945.1664110422134,1529.0
410,3448.2432222366333,0.007668998,4169,3422.0,0.218,6896.486444473267,10344.7296667099,3448.2432222366333,3422.0
411,2486.6015462875366,-0.36598635,3005,3922.0,-0.234,4973.203092575073,7459.80463886261,2486.6015462875366,1171.0
412,3698.7541856765747,-0.11279585,4154,4169.0,-0.004,7397.508371353149,11096.262557029724,3698.7541856765747,4124.0
413,3071.324441432953,0.022071363,4318,3005.0,0.437,6142.648882865906,9213.973324298859,3071.324441432953,3005.0
414,2800.7976356744766,-0.32575887,2689,4154.0,-0.353,5601.595271348953,8067.0,2465.4047286510468,-241.0
415,3432.101524591446,-0.20516405,3129,4318.0,-0.275,6864.203049182892,9387.0,2522.796950817108,751.0
416,3327.7883526086807,0.23755611,3777,2689.0,0.405,6655.576705217361,9983.365057826042,3327.7883526086807,2689.0
417,3748.284482717514,0.19791768,4773,3129.0,0.525,7496.568965435028,11244.853448152542,3748.284482717514,3129.0
418,4059.517403483391,0.074799374,5062,3777.0,0.34,8119.034806966782,12178.552210450172,4059.517403483391,3777.0
419,2927.67049241066,-0.3866184,3487,4773.0,-0.269,5855.34098482132,8783.01147723198,2927.67049241066,915.0
420,3994.2521764039993,-0.21093398,2732,5062.0,-0.46,7988.504352807999,8196.0,207.49564719200134,-1928.0
421,3321.336689591408,-0.047508806,3389,3487.0,-0.028,6642.673379182816,9964.010068774223,3321.336689591408,3193.0
422,3689.95547914505,0.35064256,4322,2732.0,0.582,7379.9109582901,11069.86643743515,3689.95547914505,2732.0
