,pred_Y,pred_Y_ratio,raw_Y,raw_lag,target_Y_ratio,cost,revenue,profit,benchmark_profit
547,6092.5058534145355,0.1152308,5531,5463.0,0.012,12185.011706829071,16593.0,4407.988293170929,5463.0
548,6719.805833816528,0.18160817,6227,5687.0,0.095,13439.611667633057,18681.0,5241.388332366943,5687.0
549,6088.339071035385,0.10076636,6660,5531.0,0.204,12176.67814207077,18265.017213106155,6088.339071035385,5531.0
550,6117.013599932194,-0.017662823,7403,6227.0,0.189,12234.027199864388,18351.04079979658,6117.013599932194,6227.0
551,6533.941959142685,-0.018927634,6241,6660.0,-0.063,13067.88391828537,18723.0,5655.11608171463,5403.0
552,7240.950208961964,-0.021889746,6207,7403.0,-0.162,14481.900417923927,18621.0,4139.099582076073,3815.0
553,6151.14742231369,-0.014397144,4840,6241.0,-0.224,12302.29484462738,14520.0,2217.7051553726196,2038.0
554,6097.366856396198,-0.017662823,4672,6207.0,-0.247,12194.733712792397,14016.0,1821.2662872076035,1602.0
555,4548.645386695862,-0.060197234,6569,4840.0,0.357,9097.290773391724,13645.936160087585,4548.645386695862,4840.0
556,4554.864273071289,-0.02507186,6290,4672.0,0.346,9109.728546142578,13664.592819213867,4554.864273071289,4672.0
557,6339.910200178623,-0.03487438,7264,6569.0,0.106,12679.820400357246,19019.73060053587,6339.910200178623,6569.0
558,6114.31866645813,-0.02793026,7446,6290.0,0.184,12228.63733291626,18342.95599937439,6114.31866645813,6290.0
559,6786.7587032318115,-0.06569952,7499,7264.0,0.032,13573.517406463623,20360.276109695435,6786.7587032318115,7264.0
560,6487.731621265411,-0.12869573,6969,7446.0,-0.064,12975.463242530823,19463.194863796234,6487.731621265411,6015.0
561,7067.259025633335,-0.05757314,6031,7499.0,-0.196,14134.51805126667,18093.0,3958.48194873333,3095.0
562,6574.052161216736,-0.056672096,6830,6969.0,-0.02,13148.104322433472,19722.156483650208,6574.052161216736,6552.0
563,5944.170822620392,-0.014397144,6786,6031.0,0.125,11888.341645240784,17832.512467861176,5944.170822620392,6031.0
564,6588.527577519417,-0.035354674,5713,6830.0,-0.164,13177.055155038834,17139.0,3961.9448449611664,3479.0
565,6323.713392734528,-0.06812358,6591,6786.0,-0.029,12647.426785469055,18971.140178203583,6323.713392734528,6201.0
566,4185.000063598156,-0.26746017,5870,5713.0,0.027,8370.000127196312,12555.000190794468,4185.000063598156,5713.0
567,3488.3980974555016,-0.4707331,4459,6591.0,-0.323,6976.796194911003,10465.194292366505,3488.3980974555016,195.0
568,5515.828066468239,-0.060335934,7410,5870.0,0.262,11031.656132936478,16547.484199404716,5515.828066468239,5870.0
569,5742.589162230492,0.2878648,6966,4459.0,0.562,11485.178324460983,17227.767486691475,5742.589162230492,4459.0
570,6850.180537104607,-0.075549185,7592,7410.0,0.025,13700.361074209213,20550.54161131382,6850.180537104607,7410.0
571,6729.252885818481,-0.03398609,8173,6966.0,0.173,13458.505771636963,20187.758657455444,6729.252885818481,6966.0
572,7093.209261417389,-0.06569952,6861,7592.0,-0.096,14186.418522834778,20583.0,6396.581477165222,5399.0
573,7709.818957328796,-0.056672096,6904,8173.0,-0.155,15419.637914657593,20712.0,5292.362085342407,4366.0
574,6572.872381031513,-0.04199499,6685,6861.0,-0.026,13145.744762063026,19718.61714309454,6572.872381031513,6333.0
575,6373.33091545105,-0.076864004,6597,6904.0,-0.044,12746.6618309021,19119.99274635315,6373.33091545105,5983.0
576,6302.015833854675,-0.057290077,7105,6685.0,0.063,12604.03166770935,18906.047501564026,6302.015833854675,6685.0
577,6223.406676828861,-0.05663079,7216,6597.0,0.094,12446.813353657722,18670.220030486584,6223.406676828861,6597.0
578,6638.204926550388,-0.06569952,7580,7105.0,0.067,13276.409853100777,19914.614779651165,6638.204926550388,7105.0
579,6807.054153442383,-0.056672096,7261,7216.0,0.006,13614.108306884766,20421.16246032715,6807.054153442383,7216.0
580,7143.595601320267,-0.05757314,7175,7580.0,-0.053,14287.191202640533,21430.7868039608,7143.595601320267,6365.0
581,7004.289713084698,-0.035354674,6824,7261.0,-0.06,14008.579426169395,20472.0,6463.420573830605,5950.0
582,6768.377709388733,-0.056672096,5464,7175.0,-0.238,13536.755418777466,16392.0,2855.244581222534,2042.0
583,6396.390407562256,-0.0626626,7013,6824.0,0.028,12792.780815124512,19189.171222686768,6396.390407562256,6824.0
584,5164.437785148621,-0.05482471,7273,5464.0,0.331,10328.875570297241,15493.313355445862,5164.437785148621,5464.0
585,6647.889787316322,-0.052061915,7534,7013.0,0.074,13295.779574632645,19943.669361948967,6647.889787316322,7013.0
586,6860.823843955994,-0.056672096,7286,7273.0,0.002,13721.647687911987,20582.47153186798,6860.823843955994,7273.0
587,6564.406397342682,-0.12869573,5786,7534.0,-0.232,13128.812794685364,17358.0,4229.187205314636,2290.0
588,6101.594455361366,-0.16255909,6299,7286.0,-0.135,12203.188910722733,18304.7833660841,6101.594455361366,4325.0
589,6348.184897899628,0.09716296,6544,5786.0,0.131,12696.369795799255,19044.554693698883,6348.184897899628,5786.0
590,6290.487054467201,-0.0013514757,6883,6299.0,0.093,12580.974108934402,18871.461163401604,6290.487054467201,6299.0
591,6095.982628822327,-0.06846231,6784,6544.0,0.037,12191.965257644653,18287.94788646698,6095.982628822327,6544.0
592,6610.918845295906,-0.039529443,7347,6883.0,0.067,13221.837690591812,19832.75653588772,6610.918845295906,6883.0
593,6503.175453186035,-0.041395128,7605,6784.0,0.121,13006.35090637207,19509.526359558105,6503.175453186035,6784.0
594,6843.703916788101,-0.06850362,7148,7347.0,-0.027,13687.407833576202,20531.111750364304,6843.703916788101,6750.0
595,7187.743948996067,-0.054866016,7865,7605.0,0.034,14375.487897992134,21563.2318469882,7187.743948996067,7605.0
596,5305.332636356354,-0.25778782,4549,7148.0,-0.364,10610.665272712708,13647.0,3036.3347272872925,-649.0
597,5950.39805918932,-0.24343318,6530,7865.0,-0.17,11900.79611837864,17851.19417756796,5950.39805918932,3860.0
598,5837.948262691498,0.28334767,7006,4549.0,0.54,11675.896525382996,17513.844788074493,5837.948262691498,4549.0
599,6326.735786795616,-0.03112775,7375,6530.0,0.129,12653.471573591232,18980.20736038685,6326.735786795616,6530.0
600,6526.063650608063,-0.06850362,7765,7006.0,0.108,13052.127301216125,19578.19095182419,6526.063650608063,7006.0
601,7028.717063367367,-0.04695362,7582,7375.0,0.028,14057.434126734734,21086.1511901021,7028.717063367367,7375.0
602,6426.2459817528725,-0.17240876,6053,7765.0,-0.22,12852.491963505745,18159.0,5306.508036494255,2629.0
603,4731.55855858326,-0.3759485,5255,7582.0,-0.307,9463.11711716652,14194.675675749779,4731.55855858326,601.0
604,5629.066355407238,-0.07003695,6917,6053.0,0.143,11258.132710814476,16887.199066221714,5629.066355407238,6053.0
605,5862.357043027878,0.11557698,7040,5255.0,0.34,11724.714086055756,17587.071129083633,5862.357043027878,5255.0
606,6588.781299591064,-0.04745102,7697,6917.0,0.113,13177.562599182129,19766.343898773193,6588.781299591064,6917.0
607,6580.856666564941,-0.06521922,7713,7040.0,0.096,13161.713333129883,19742.569999694824,6580.856666564941,7040.0
608,7424.875075280666,-0.035354674,7350,7697.0,-0.045,14849.750150561333,22050.0,7200.249849438667,6656.0
609,7268.938373744488,-0.05757314,6140,7713.0,-0.204,14537.876747488976,18420.0,3882.1232525110245,2994.0
